0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:14:55 +0700] "GET /qldiem/qldvn-cchv.html HTTP/1.1" 200 12690
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:14:55 +0700] "GET /qldiem/public/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:14:55 +0700] "GET /qldiem/public/css/admin.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:14:55 +0700] "GET /qldiem/public/js/jquery-1.10.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:14:55 +0700] "GET /qldiem/public/css/morris.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:14:55 +0700] "GET /qldiem/public/js/morris.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:14:55 +0700] "GET /qldiem/public/js/raphael-min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:14:55 +0700] "GET /qldiem/public/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:14:55 +0700] "GET /qldiem/public/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:14:55 +0700] "GET /qldiem/public/img/logo_dhct.ico HTTP/1.1" 200 370070
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:16:18 +0700] "GET /qldiem/qldvn-cchv.html HTTP/1.1" 200 12774
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:16:18 +0700] "GET /qldiem/public/css/morris.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:16:18 +0700] "GET /qldiem/public/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:16:18 +0700] "GET /qldiem/public/css/admin.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:16:18 +0700] "GET /qldiem/public/js/jquery-1.10.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:16:18 +0700] "GET /qldiem/public/js/raphael-min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:16:18 +0700] "GET /qldiem/public/js/morris.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:16:18 +0700] "GET /qldiem/public/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:16:18 +0700] "GET /qldiem/public/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:16:18 +0700] "GET /qldiem/public/img/logo_dhct.ico HTTP/1.1" 200 370070
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:16:47 +0700] "GET /qldiem/qldvn-cchv.html HTTP/1.1" 200 12796
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:16:48 +0700] "GET /qldiem/public/css/morris.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:16:48 +0700] "GET /qldiem/public/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:16:48 +0700] "GET /qldiem/public/js/raphael-min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:16:48 +0700] "GET /qldiem/public/css/admin.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:16:48 +0700] "GET /qldiem/public/js/jquery-1.10.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:16:48 +0700] "GET /qldiem/public/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:16:48 +0700] "GET /qldiem/public/js/morris.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:16:48 +0700] "GET /qldiem/public/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:17:28 +0700] "GET /qldiem/qldvn-cchv.html HTTP/1.1" 200 13108
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:17:28 +0700] "GET /qldiem/public/css/morris.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:17:28 +0700] "GET /qldiem/public/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:17:28 +0700] "GET /qldiem/public/css/admin.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:17:28 +0700] "GET /qldiem/public/js/raphael-min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:17:28 +0700] "GET /qldiem/public/js/jquery-1.10.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:17:28 +0700] "GET /qldiem/public/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:17:28 +0700] "GET /qldiem/public/js/morris.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:17:28 +0700] "GET /qldiem/public/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:17:42 +0700] "GET /qldiem/qldvn-cchv.html HTTP/1.1" 200 13117
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:17:42 +0700] "GET /qldiem/public/css/morris.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:17:42 +0700] "GET /qldiem/public/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:17:42 +0700] "GET /qldiem/public/css/admin.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:17:42 +0700] "GET /qldiem/public/js/jquery-1.10.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:17:42 +0700] "GET /qldiem/public/js/raphael-min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:17:42 +0700] "GET /qldiem/public/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:17:42 +0700] "GET /qldiem/public/js/morris.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:17:42 +0700] "GET /qldiem/public/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:18:07 +0700] "GET /qldiem/qldvn-cchv.html HTTP/1.1" 200 13278
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:18:07 +0700] "GET /qldiem/public/css/morris.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:18:07 +0700] "GET /qldiem/public/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:18:07 +0700] "GET /qldiem/public/css/admin.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:18:07 +0700] "GET /qldiem/public/js/jquery-1.10.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:18:07 +0700] "GET /qldiem/public/js/morris.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:18:07 +0700] "GET /qldiem/public/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:18:07 +0700] "GET /qldiem/public/js/raphael-min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:18:07 +0700] "GET /qldiem/public/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:18:26 +0700] "GET /qldiem/qldvn-cchv.html HTTP/1.1" 200 13247
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:18:26 +0700] "GET /qldiem/public/css/morris.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:18:26 +0700] "GET /qldiem/public/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:18:26 +0700] "GET /qldiem/public/css/admin.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:18:26 +0700] "GET /qldiem/public/js/jquery-1.10.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:18:26 +0700] "GET /qldiem/public/js/raphael-min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:18:26 +0700] "GET /qldiem/public/js/morris.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:18:26 +0700] "GET /qldiem/public/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:18:26 +0700] "GET /qldiem/public/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:18:51 +0700] "GET /qldiem/qldvn-cchv.html HTTP/1.1" 200 12774
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:18:51 +0700] "GET /qldiem/public/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:18:51 +0700] "GET /qldiem/public/css/morris.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:18:51 +0700] "GET /qldiem/public/css/admin.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:18:51 +0700] "GET /qldiem/public/js/jquery-1.10.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:18:51 +0700] "GET /qldiem/public/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:18:51 +0700] "GET /qldiem/public/js/raphael-min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:18:51 +0700] "GET /qldiem/public/js/morris.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:18:51 +0700] "GET /qldiem/public/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:19:10 +0700] "GET /qldiem/qldvn-cchv.html HTTP/1.1" 200 12774
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:19:10 +0700] "GET /qldiem/public/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:19:10 +0700] "GET /qldiem/public/css/morris.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:19:10 +0700] "GET /qldiem/public/css/admin.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:19:10 +0700] "GET /qldiem/public/js/jquery-1.10.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:19:10 +0700] "GET /qldiem/public/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:19:10 +0700] "GET /qldiem/public/js/morris.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:19:10 +0700] "GET /qldiem/public/js/raphael-min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:19:10 +0700] "GET /qldiem/public/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:19:10 +0700] "GET /qldiem/public/img/logo_dhct.ico HTTP/1.1" 200 370070
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:19:43 +0700] "GET /qldiem/qldvn-cchv.html HTTP/1.1" 200 13779
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:19:43 +0700] "GET /qldiem/public/css/morris.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:19:43 +0700] "GET /qldiem/public/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:19:43 +0700] "GET /qldiem/public/css/admin.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:19:43 +0700] "GET /qldiem/public/js/jquery-1.10.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:19:43 +0700] "GET /qldiem/public/js/raphael-min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:19:43 +0700] "GET /qldiem/public/js/morris.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:19:43 +0700] "GET /qldiem/public/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:19:43 +0700] "GET /qldiem/public/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:19:43 +0700] "GET /qldiem/public/img/logo_dhct.ico HTTP/1.1" 200 370070
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:22:29 +0700] "GET /qldiem/qldvn-cchv.html HTTP/1.1" 200 12826
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:22:29 +0700] "GET /qldiem/public/css/morris.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:22:29 +0700] "GET /qldiem/public/css/admin.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:22:29 +0700] "GET /qldiem/public/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:22:29 +0700] "GET /qldiem/public/js/jquery-1.10.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:22:29 +0700] "GET /qldiem/public/js/morris.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:22:29 +0700] "GET /qldiem/public/js/raphael-min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:22:29 +0700] "GET /qldiem/public/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:22:29 +0700] "GET /qldiem/public/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:22:29 +0700] "GET /qldiem/public/img/logo_dhct.ico HTTP/1.1" 200 370070
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:22:48 +0700] "GET /qldiem/qldvn-cchv.html HTTP/1.1" 200 12825
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:22:48 +0700] "GET /qldiem/public/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:22:48 +0700] "GET /qldiem/public/css/morris.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:22:48 +0700] "GET /qldiem/public/js/jquery-1.10.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:22:48 +0700] "GET /qldiem/public/js/raphael-min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:22:48 +0700] "GET /qldiem/public/css/admin.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:22:48 +0700] "GET /qldiem/public/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:22:48 +0700] "GET /qldiem/public/js/morris.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:22:48 +0700] "GET /qldiem/public/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:22:48 +0700] "GET /qldiem/public/img/logo_dhct.ico HTTP/1.1" 200 370070
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:22:50 +0700] "GET /qldiem/qldvn-cchv.html HTTP/1.1" 200 12825
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:22:50 +0700] "GET /qldiem/public/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:22:50 +0700] "GET /qldiem/public/css/morris.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:22:50 +0700] "GET /qldiem/public/css/admin.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:22:50 +0700] "GET /qldiem/public/js/jquery-1.10.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:22:50 +0700] "GET /qldiem/public/js/raphael-min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:22:50 +0700] "GET /qldiem/public/js/morris.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:22:50 +0700] "GET /qldiem/public/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:22:50 +0700] "GET /qldiem/public/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:22:50 +0700] "GET /qldiem/public/img/logo_dhct.ico HTTP/1.1" 200 370070
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:24:49 +0700] "GET /qldiem/qldvn-cchv.html HTTP/1.1" 200 12998
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:24:49 +0700] "GET /qldiem/public/css/morris.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:24:49 +0700] "GET /qldiem/public/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:24:49 +0700] "GET /qldiem/public/css/admin.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:24:49 +0700] "GET /qldiem/public/js/jquery-1.10.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:24:49 +0700] "GET /qldiem/public/js/morris.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:24:49 +0700] "GET /qldiem/public/js/raphael-min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:24:49 +0700] "GET /qldiem/public/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:24:49 +0700] "GET /qldiem/public/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:24:49 +0700] "GET /qldiem/public/img/logo_dhct.ico HTTP/1.1" 200 370070
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:24:58 +0700] "GET /qldiem/qldvn-cchv.html HTTP/1.1" 200 12998
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:24:58 +0700] "GET /qldiem/public/css/morris.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:24:58 +0700] "GET /qldiem/public/css/admin.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:24:58 +0700] "GET /qldiem/public/js/jquery-1.10.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:24:58 +0700] "GET /qldiem/public/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:24:58 +0700] "GET /qldiem/public/js/raphael-min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:24:58 +0700] "GET /qldiem/public/js/morris.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:24:58 +0700] "GET /qldiem/public/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:24:58 +0700] "GET /qldiem/public/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:24:58 +0700] "GET /qldiem/public/img/logo_dhct.ico HTTP/1.1" 200 370070
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:25:10 +0700] "GET /qldiem/qldvn-cchv.html HTTP/1.1" 200 12998
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:25:10 +0700] "GET /qldiem/public/css/morris.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:25:10 +0700] "GET /qldiem/public/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:25:10 +0700] "GET /qldiem/public/css/admin.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:25:10 +0700] "GET /qldiem/public/js/jquery-1.10.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:25:10 +0700] "GET /qldiem/public/js/raphael-min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:25:10 +0700] "GET /qldiem/public/js/morris.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:25:10 +0700] "GET /qldiem/public/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:25:10 +0700] "GET /qldiem/public/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:25:10 +0700] "GET /qldiem/public/img/logo_dhct.ico HTTP/1.1" 200 370070
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:25:37 +0700] "GET /qldiem/qldvn-cchv.html HTTP/1.1" 200 13001
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:25:37 +0700] "GET /qldiem/public/css/morris.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:25:37 +0700] "GET /qldiem/public/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:25:37 +0700] "GET /qldiem/public/css/admin.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:25:37 +0700] "GET /qldiem/public/js/raphael-min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:25:37 +0700] "GET /qldiem/public/js/morris.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:25:37 +0700] "GET /qldiem/public/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:25:37 +0700] "GET /qldiem/public/js/jquery-1.10.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:25:37 +0700] "GET /qldiem/public/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:25:37 +0700] "GET /qldiem/public/img/logo_dhct.ico HTTP/1.1" 200 370070
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:25:59 +0700] "GET /qldiem/qldvn-cchv.html HTTP/1.1" 200 13049
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:25:59 +0700] "GET /qldiem/public/css/morris.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:25:59 +0700] "GET /qldiem/public/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:25:59 +0700] "GET /qldiem/public/js/jquery-1.10.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:25:59 +0700] "GET /qldiem/public/js/raphael-min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:25:59 +0700] "GET /qldiem/public/css/admin.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:25:59 +0700] "GET /qldiem/public/js/morris.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:25:59 +0700] "GET /qldiem/public/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:25:59 +0700] "GET /qldiem/public/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:25:59 +0700] "GET /qldiem/public/img/logo_dhct.ico HTTP/1.1" 200 370070
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:26:58 +0700] "GET /qldiem/qldvn-cchv.html HTTP/1.1" 200 13133
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:26:58 +0700] "GET /qldiem/public/css/morris.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:26:58 +0700] "GET /qldiem/public/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:26:58 +0700] "GET /qldiem/public/css/admin.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:26:58 +0700] "GET /qldiem/public/js/jquery-1.10.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:26:58 +0700] "GET /qldiem/public/js/raphael-min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:26:58 +0700] "GET /qldiem/public/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:26:58 +0700] "GET /qldiem/public/js/morris.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:26:58 +0700] "GET /qldiem/public/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:26:58 +0700] "GET /qldiem/public/img/logo_dhct.ico HTTP/1.1" 200 370070
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:27:29 +0700] "GET /qldiem/qldvn-cchv.html HTTP/1.1" 200 13155
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:27:29 +0700] "GET /qldiem/public/css/morris.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:27:29 +0700] "GET /qldiem/public/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:27:29 +0700] "GET /qldiem/public/css/admin.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:27:29 +0700] "GET /qldiem/public/js/jquery-1.10.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2015:14:27:29 +0700] "GET /qldiem/public/js/raphael-min.js HTTP/1.1" 304 -
